model,benchmark,bench_base,technique,technique_type,task,accuracy,invalid_rate,avg_output_chars,num_fewshot,limit,eval_time_sec,peak_vram_gb
google/gemma-4-E2B-it,date_true_baseline,date,true_baseline,zero_shot,date_understanding,0.88,0.12,321.2,0,100,88.88,23.71
